name,category,date,value
28,28,2076-01-01,47
28,28,2076-01-01,48
28,28,2076-01-01,49
28,28,2076-01-01,50
28,28,2076-01-01,51
28,28,2076-01-01,52
28,28,2076-01-01,53
28,28,2076-01-01,54
28,28,2076-01-01,55
28,28,2076-01-01,56
28,28,2076-01-01,57
28,28,2076-01-01,58
28,28,2076-01-01,59
28,28,2076-01-01,60
28,28,2076-01-01,61
28,28,2076-01-01,62
28,28,2076-01-01,63
28,28,2076-01-01,64
28,28,2076-01-01,65
28,28,2076-01-01,66
28,28,2076-01-01,67
28,28,2076-01-01,68
28,28,2076-01-01,69
28,28,2076-01-01,70
28,28,2076-01-01,71
28,28,2076-01-01,72
28,28,2076-01-01,73
28,28,2076-01-01,74
28,28,2076-01-01,75
28,28,2076-01-01,76
28,28,2076-01-01,77
28,28,2076-01-01,78
28,28,2076-01-01,79
28,28,2076-01-01,80
28,28,2076-01-01,81
28,28,2076-01-01,82
28,28,2076-01-01,83
28,28,2076-01-01,84
28,28,2076-01-01,85
28,28,2076-01-01,86
28,28,2076-01-01,87
28,28,2076-01-01,88
28,28,2076-01-01,89
28,28,2076-01-01,90
28,28,2076-01-01,91
28,28,2076-01-01,92
28,28,2076-01-01,93
28,28,2076-01-01,94
28,28,2076-01-01,95
28,28,2076-01-01,96
28,28,2076-01-01,97
28,28,2076-01-01,98
28,28,2076-01-01,99
28,28,2076-01-01,100
28,28,2076-01-01,101
28,28,2076-01-01,102
28,28,2076-01-01,103
28,28,2076-01-01,104
28,28,2076-01-01,105
28,28,2076-01-01,106
28,28,2076-01-01,107
28,28,2076-01-01,108
28,28,2076-01-01,109
28,28,2076-01-01,110
28,28,2076-01-01,111
28,28,2076-01-01,112
28,28,2076-01-01,113
28,28,2076-01-01,114
28,28,2076-01-01,115
28,28,2076-01-01,116
28,28,2076-01-01,117
28,28,2076-01-01,118
28,28,2076-01-01,119
28,28,2076-01-01,120
28,28,2076-01-01,121
28,28,2076-01-01,122
28,28,2076-01-01,123
28,28,2076-01-01,124
28,28,2076-01-01,125
28,28,2076-01-01,126
28,28,2076-01-01,127
28,28,2076-01-01,128
28,28,2076-01-01,129
28,28,2076-01-01,130
28,28,2076-01-01,131
28,28,2076-01-01,132
28,28,2076-01-01,133
28,28,2076-01-01,134
28,28,2076-01-01,135
28,28,2076-01-01,136
28,28,2076-01-01,137
28,28,2076-01-01,138
28,28,2076-01-01,139
28,28,2076-01-01,140
28,28,2076-01-01,141
28,28,2076-01-01,142
28,28,2076-01-01,143
28,28,2076-01-01,144
28,28,2076-01-01,145
28,28,2076-01-01,146
28,28,2076-01-01,147
28,28,2076-01-01,148
28,28,2076-01-01,149
28,28,2076-01-01,150
28,28,2076-01-01,151
28,28,2076-01-01,152
28,28,2076-01-01,153
28,28,2076-01-01,154
28,28,2076-01-01,155
28,28,2076-01-01,156
28,28,2076-01-01,157
28,28,2076-01-01,158
28,28,2076-01-01,159
28,28,2076-01-01,160
28,28,2076-01-01,161
28,28,2076-01-01,162
28,28,2076-01-01,163
28,28,2076-01-01,164
28,28,2076-01-01,165
28,28,2076-01-01,166
28,28,2076-01-01,167
28,28,2076-01-01,168
28,28,2076-01-01,169
28,28,2076-01-01,170
28,28,2076-01-01,171
28,28,2076-01-01,172
28,28,2076-01-01,173
28,28,2076-01-01,174
28,28,2076-01-01,175
28,28,2076-01-01,176
28,28,2076-01-01,177
28,28,2076-01-01,178
28,28,2076-01-01,179
28,28,2076-01-01,180
28,28,2076-01-01,181
28,28,2076-01-01,182
28,28,2076-01-01,183
28,28,2076-01-01,184
28,28,2076-01-01,185
28,28,2076-01-01,186
28,28,2076-01-01,187
28,28,2076-01-01,188
28,28,2076-01-01,189
28,28,2076-01-01,190
28,28,2076-01-01,191
28,28,2076-01-01,192
28,28,2076-01-01,193
28,28,2076-01-01,194
28,28,2076-01-01,195
28,28,2076-01-01,196
28,28,2076-01-01,197
28,28,2076-01-01,198
28,28,2076-01-01,199
28,28,2076-01-01,200
28,28,2076-01-01,201
28,28,2076-01-01,202
28,28,2076-01-01,203
28,28,2076-01-01,204
28,28,2076-01-01,205
28,28,2076-01-01,206
28,28,2076-01-01,207
28,28,2076-01-01,208
28,28,2076-01-01,209
28,28,2076-01-01,210
28,28,2076-01-01,211
28,28,2076-01-01,212
28,28,2076-01-01,213
28,28,2076-01-01,214
28,28,2076-01-01,215
28,28,2076-01-01,216
28,28,2076-01-01,217
28,28,2076-01-01,218
28,28,2076-01-01,219
28,28,2076-01-01,220
28,28,2076-01-01,221
28,28,2076-01-01,222
28,28,2076-01-01,223
28,28,2076-01-01,224
28,28,2076-01-01,225
28,28,2076-01-01,226
28,28,2076-01-01,227
28,28,2076-01-01,228
28,28,2076-01-01,229
28,28,2076-01-01,230
28,28,2076-01-01,231
28,28,2076-01-01,232
28,28,2076-01-01,233
28,28,2076-01-01,234
28,28,2076-01-01,235
28,28,2076-01-01,236
28,28,2076-01-01,237
28,28,2076-01-01,238
28,28,2076-01-01,239
28,28,2076-01-01,240
28,28,2076-01-01,241
28,28,2076-01-01,242
28,28,2076-01-01,243
28,28,2076-01-01,244
28,28,2076-01-01,245
28,28,2076-01-01,246
28,28,2076-01-01,247
28,28,2076-01-01,248
28,28,2076-01-01,249
28,28,2076-01-01,250
28,28,2076-01-01,251
28,28,2076-01-01,252
28,28,2076-01-01,253
28,28,2076-01-01,254
28,28,2076-01-01,255
28,28,2076-01-01,256
28,28,2076-01-01,257
28,28,2076-01-01,258
28,28,2076-01-01,259
28,28,2076-01-01,260
28,28,2076-01-01,261
28,28,2076-01-01,262
27,27,2076-01-01,1
27,27,2076-01-01,2
27,27,2076-01-01,3
27,27,2076-01-01,4
27,27,2076-01-01,5
27,27,2076-01-01,6
27,27,2076-01-01,7
27,27,2076-01-01,8
27,27,2076-01-01,9
27,27,2076-01-01,10
27,27,2076-01-01,11
27,27,2076-01-01,12
27,27,2076-01-01,13
27,27,2076-01-01,14
27,27,2076-01-01,15
27,27,2076-01-01,16
27,27,2076-01-01,17
27,27,2076-01-01,18
27,27,2076-01-01,19
27,27,2076-01-01,20
27,27,2076-01-01,21
27,27,2076-01-01,22
27,27,2076-01-01,23
27,27,2076-01-01,24
27,27,2076-01-01,25
27,27,2076-01-01,26
27,27,2076-01-01,27
27,27,2076-01-01,28
27,27,2076-01-01,29
27,27,2076-01-01,30
27,27,2076-01-01,31
27,27,2076-01-01,32
27,27,2076-01-01,33
27,27,2076-01-01,34
27,27,2076-01-01,35
27,27,2076-01-01,36
27,27,2076-01-01,37
27,27,2076-01-01,38
27,27,2076-01-01,39
27,27,2076-01-01,40
27,27,2076-01-01,41
27,27,2076-01-01,42
27,27,2076-01-01,43
27,27,2076-01-01,44
27,27,2076-01-01,45
27,27,2076-01-01,46
27,27,2076-01-01,47
27,27,2076-01-01,48
27,27,2076-01-01,49
27,27,2076-01-01,50
27,27,2076-01-01,51
27,27,2076-01-01,52
27,27,2076-01-01,53
27,27,2076-01-01,54
27,27,2076-01-01,55
27,27,2076-01-01,56
27,27,2076-01-01,57
27,27,2076-01-01,58
27,27,2076-01-01,59
27,27,2076-01-01,60
27,27,2076-01-01,61
27,27,2076-01-01,62
27,27,2076-01-01,63
27,27,2076-01-01,64
27,27,2076-01-01,65
27,27,2076-01-01,66
27,27,2076-01-01,67
27,27,2076-01-01,68
27,27,2076-01-01,69
27,27,2076-01-01,70
27,27,2076-01-01,71
27,27,2076-01-01,72
27,27,2076-01-01,73
27,27,2076-01-01,74
27,27,2076-01-01,75
27,27,2076-01-01,76
27,27,2076-01-01,77
27,27,2076-01-01,78
27,27,2076-01-01,79
27,27,2076-01-01,80
27,27,2076-01-01,81
27,27,2076-01-01,82
27,27,2076-01-01,83
27,27,2076-01-01,84
27,27,2076-01-01,85
27,27,2076-01-01,86
27,27,2076-01-01,87
27,27,2076-01-01,88
27,27,2076-01-01,89
27,27,2076-01-01,90
27,27,2076-01-01,91
27,27,2076-01-01,92
27,27,2076-01-01,93
27,27,2076-01-01,94
27,27,2076-01-01,95
27,27,2076-01-01,96
27,27,2076-01-01,97
27,27,2076-01-01,98
27,27,2076-01-01,99
27,27,2076-01-01,100
27,27,2076-01-01,101
27,27,2076-01-01,102
27,27,2076-01-01,103
27,27,2076-01-01,104
27,27,2076-01-01,105
27,27,2076-01-01,106
27,27,2076-01-01,107
27,27,2076-01-01,108
27,27,2076-01-01,109
27,27,2076-01-01,110
27,27,2076-01-01,111
27,27,2076-01-01,112
27,27,2076-01-01,113
27,27,2076-01-01,114
27,27,2076-01-01,115
27,27,2076-01-01,116
27,27,2076-01-01,117
27,27,2076-01-01,118
27,27,2076-01-01,119
27,27,2076-01-01,120
27,27,2076-01-01,121
27,27,2076-01-01,122
27,27,2076-01-01,123
27,27,2076-01-01,124
27,27,2076-01-01,125
27,27,2076-01-01,126
27,27,2076-01-01,127
27,27,2076-01-01,128
27,27,2076-01-01,129
27,27,2076-01-01,130
27,27,2076-01-01,131
27,27,2076-01-01,132
27,27,2076-01-01,133
27,27,2076-01-01,134
27,27,2076-01-01,135
27,27,2076-01-01,136
27,27,2076-01-01,137
27,27,2076-01-01,138
27,27,2076-01-01,139
27,27,2076-01-01,140
27,27,2076-01-01,141
27,27,2076-01-01,142
27,27,2076-01-01,143
27,27,2076-01-01,144
12,12,2076-01-01,1
12,12,2076-01-01,2
12,12,2076-01-01,3
12,12,2076-01-01,4
12,12,2076-01-01,5
12,12,2076-01-01,6
12,12,2076-01-01,7
12,12,2076-01-01,8
12,12,2076-01-01,9
12,12,2076-01-01,10
12,12,2076-01-01,11
12,12,2076-01-01,12
12,12,2076-01-01,13
12,12,2076-01-01,14
12,12,2076-01-01,15
12,12,2076-01-01,16
12,12,2076-01-01,17
12,12,2076-01-01,18
12,12,2076-01-01,19
12,12,2076-01-01,20
12,12,2076-01-01,21
12,12,2076-01-01,22
12,12,2076-01-01,23
12,12,2076-01-01,24
12,12,2076-01-01,25
12,12,2076-01-01,26
12,12,2076-01-01,27
12,12,2076-01-01,28
12,12,2076-01-01,29
12,12,2076-01-01,30
12,12,2076-01-01,31
12,12,2076-01-01,32
12,12,2076-01-01,33
12,12,2076-01-01,34
12,12,2076-01-01,35
12,12,2076-01-01,36
12,12,2076-01-01,37
12,12,2076-01-01,38
12,12,2076-01-01,39
12,12,2076-01-01,40
12,12,2076-01-01,41
12,12,2076-01-01,42
12,12,2076-01-01,43
12,12,2076-01-01,44
12,12,2076-01-01,45
12,12,2076-01-01,46
12,12,2076-01-01,47
12,12,2076-01-01,48
12,12,2076-01-01,49
12,12,2076-01-01,50
12,12,2076-01-01,51
12,12,2076-01-01,52
12,12,2076-01-01,53
12,12,2076-01-01,54
12,12,2076-01-01,55
12,12,2076-01-01,56
12,12,2076-01-01,57
12,12,2076-01-01,58
12,12,2076-01-01,59
12,12,2076-01-01,60
12,12,2076-01-01,61
12,12,2076-01-01,62
12,12,2076-01-01,63
12,12,2076-01-01,64
12,12,2076-01-01,65
12,12,2076-01-01,66
12,12,2076-01-01,67
12,12,2076-01-01,68
12,12,2076-01-01,69
12,12,2076-01-01,70
12,12,2076-01-01,71
12,12,2076-01-01,72
12,12,2076-01-01,73
12,12,2076-01-01,74
12,12,2076-01-01,75
12,12,2076-01-01,76
12,12,2076-01-01,77
12,12,2076-01-01,78
12,12,2076-01-01,79
12,12,2076-01-01,80
12,12,2076-01-01,81
12,12,2076-01-01,82
12,12,2076-01-01,83
12,12,2076-01-01,84
12,12,2076-01-01,85
12,12,2076-01-01,86
12,12,2076-01-01,87
12,12,2076-01-01,88
12,12,2076-01-01,89
12,12,2076-01-01,90
12,12,2076-01-01,91
12,12,2076-01-01,92
12,12,2076-01-01,93
12,12,2076-01-01,94
12,12,2076-01-01,95
12,12,2076-01-01,96
12,12,2076-01-01,97
12,12,2076-01-01,98
12,12,2076-01-01,99
12,12,2076-01-01,100
12,12,2076-01-01,101
12,12,2076-01-01,102
12,12,2076-01-01,103
12,12,2076-01-01,104
12,12,2076-01-01,105
12,12,2076-01-01,106
12,12,2076-01-01,107
12,12,2076-01-01,108
12,12,2076-01-01,109
12,12,2076-01-01,110
12,12,2076-01-01,111
12,12,2076-01-01,112
12,12,2076-01-01,113
12,12,2076-01-01,114
12,12,2076-01-01,115
12,12,2076-01-01,116
12,12,2076-01-01,117
12,12,2076-01-01,118
12,12,2076-01-01,119
12,12,2076-01-01,120
12,12,2076-01-01,121
12,12,2076-01-01,122
12,12,2076-01-01,123
12,12,2076-01-01,124
12,12,2076-01-01,125
12,12,2076-01-01,126
12,12,2076-01-01,127
12,12,2076-01-01,128
12,12,2076-01-01,129
12,12,2076-01-01,130
12,12,2076-01-01,131
12,12,2076-01-01,132
12,12,2076-01-01,133
12,12,2076-01-01,134
12,12,2076-01-01,135
12,12,2076-01-01,136
12,12,2076-01-01,137
12,12,2076-01-01,138
12,12,2076-01-01,139
12,12,2076-01-01,140
12,12,2076-01-01,141
12,12,2076-01-01,142
12,12,2076-01-01,143
12,12,2076-01-01,144
12,12,2076-01-01,145
12,12,2076-01-01,146
12,12,2076-01-01,147
12,12,2076-01-01,148
12,12,2076-01-01,149
12,12,2076-01-01,150
12,12,2076-01-01,151
12,12,2076-01-01,152
12,12,2076-01-01,153
12,12,2076-01-01,154
12,12,2076-01-01,155
12,12,2076-01-01,156
12,12,2076-01-01,157
12,12,2076-01-01,158
12,12,2076-01-01,159
12,12,2076-01-01,160
12,12,2076-01-01,161
12,12,2076-01-01,162
12,12,2076-01-01,163
12,12,2076-01-01,164
12,12,2076-01-01,165
12,12,2076-01-01,166
12,12,2076-01-01,167
12,12,2076-01-01,168
12,12,2076-01-01,169
12,12,2076-01-01,170
12,12,2076-01-01,171
12,12,2076-01-01,172
12,12,2076-01-01,173
12,12,2076-01-01,174
12,12,2076-01-01,175
12,12,2076-01-01,176
12,12,2076-01-01,177
12,12,2076-01-01,178
12,12,2076-01-01,179
12,12,2076-01-01,180
12,12,2076-01-01,181
12,12,2076-01-01,182
12,12,2076-01-01,183
12,12,2076-01-01,184
12,12,2076-01-01,185
12,12,2076-01-01,186
12,12,2076-01-01,187
12,12,2076-01-01,188
12,12,2076-01-01,189
12,12,2076-01-01,190
12,12,2076-01-01,191
12,12,2076-01-01,192
12,12,2076-01-01,193
12,12,2076-01-01,194
12,12,2076-01-01,195
12,12,2076-01-01,196
12,12,2076-01-01,197
12,12,2076-01-01,198
12,12,2076-01-01,199
12,12,2076-01-01,200
12,12,2076-01-01,201
12,12,2076-01-01,202
12,12,2076-01-01,203
12,12,2076-01-01,204
12,12,2076-01-01,205
12,12,2076-01-01,206
12,12,2076-01-01,207
12,12,2076-01-01,208
12,12,2076-01-01,209
12,12,2076-01-01,210
12,12,2076-01-01,211
12,12,2076-01-01,212
12,12,2076-01-01,213
12,12,2076-01-01,214
12,12,2076-01-01,215
12,12,2076-01-01,216
12,12,2076-01-01,217
12,12,2076-01-01,218
12,12,2076-01-01,219
12,12,2076-01-01,220
12,12,2076-01-01,221
12,12,2076-01-01,222
12,12,2076-01-01,223
12,12,2076-01-01,224
12,12,2076-01-01,225
12,12,2076-01-01,226
12,12,2076-01-01,227
12,12,2076-01-01,228
12,12,2076-01-01,229
12,12,2076-01-01,230
12,12,2076-01-01,231
12,12,2076-01-01,232
12,12,2076-01-01,233
12,12,2076-01-01,234
12,12,2076-01-01,235
12,12,2076-01-01,236
12,12,2076-01-01,237
12,12,2076-01-01,238
12,12,2076-01-01,239
12,12,2076-01-01,240
12,12,2076-01-01,241
12,12,2076-01-01,242
12,12,2076-01-01,243
12,12,2076-01-01,244
12,12,2076-01-01,245
12,12,2076-01-01,246
12,12,2076-01-01,247
12,12,2076-01-01,248
12,12,2076-01-01,249
12,12,2076-01-01,250
12,12,2076-01-01,251
12,12,2076-01-01,252
12,12,2076-01-01,253
12,12,2076-01-01,254
12,12,2076-01-01,255
12,12,2076-01-01,256
12,12,2076-01-01,257
12,12,2076-01-01,258
12,12,2076-01-01,259
12,12,2076-01-01,260
12,12,2076-01-01,261
12,12,2076-01-01,262
12,12,2076-01-01,263
12,12,2076-01-01,264
12,12,2076-01-01,265
12,12,2076-01-01,266
12,12,2076-01-01,267
12,12,2076-01-01,268
12,12,2076-01-01,269
12,12,2076-01-01,270
12,12,2076-01-01,271
12,12,2076-01-01,272
12,12,2076-01-01,273
12,12,2076-01-01,274
12,12,2076-01-01,275
12,12,2076-01-01,276
12,12,2076-01-01,277
12,12,2076-01-01,278
12,12,2076-01-01,279
12,12,2076-01-01,280
12,12,2076-01-01,281
12,12,2076-01-01,282
12,12,2076-01-01,283
12,12,2076-01-01,284
12,12,2076-01-01,285
12,12,2076-01-01,286
12,12,2076-01-01,287
12,12,2076-01-01,288
12,12,2076-01-01,289
12,12,2076-01-01,290
12,12,2076-01-01,291
12,12,2076-01-01,292
12,12,2076-01-01,293
12,12,2076-01-01,294
12,12,2076-01-01,295
12,12,2076-01-01,296
12,12,2076-01-01,297
12,12,2076-01-01,298
12,12,2076-01-01,299
12,12,2076-01-01,300
12,12,2076-01-01,301
12,12,2076-01-01,302
12,12,2076-01-01,303
12,12,2076-01-01,304
12,12,2076-01-01,305
12,12,2076-01-01,306
12,12,2076-01-01,307
12,12,2076-01-01,308
12,12,2076-01-01,309
12,12,2076-01-01,310
12,12,2076-01-01,311
12,12,2076-01-01,312
12,12,2076-01-01,313
12,12,2076-01-01,314
12,12,2076-01-01,315
12,12,2076-01-01,316
12,12,2076-01-01,317
12,12,2076-01-01,318
12,12,2076-01-01,319
12,12,2076-01-01,320
12,12,2076-01-01,321
12,12,2076-01-01,322
12,12,2076-01-01,323
12,12,2076-01-01,324
12,12,2076-01-01,325
12,12,2076-01-01,326
12,12,2076-01-01,327
12,12,2076-01-01,328
12,12,2076-01-01,329
12,12,2076-01-01,330
12,12,2076-01-01,331
12,12,2076-01-01,332
12,12,2076-01-01,333
12,12,2076-01-01,334
12,12,2076-01-01,335
12,12,2076-01-01,336
12,12,2076-01-01,337
12,12,2076-01-01,338
12,12,2076-01-01,339
12,12,2076-01-01,340
12,12,2076-01-01,341
12,12,2076-01-01,342
12,12,2076-01-01,343
12,12,2076-01-01,344
12,12,2076-01-01,345
12,12,2076-01-01,346
12,12,2076-01-01,347
12,12,2076-01-01,348
12,12,2076-01-01,349
12,12,2076-01-01,350
12,12,2076-01-01,351
12,12,2076-01-01,352
12,12,2076-01-01,353
12,12,2076-01-01,354
12,12,2076-01-01,355
12,12,2076-01-01,356
12,12,2076-01-01,357
12,12,2076-01-01,358
12,12,2076-01-01,359
12,12,2076-01-01,360
12,12,2076-01-01,361
12,12,2076-01-01,362
12,12,2076-01-01,363
12,12,2076-01-01,364
12,12,2076-01-01,365
12,12,2076-01-01,366
12,12,2076-01-01,367
12,12,2076-01-01,368
12,12,2076-01-01,369
12,12,2076-01-01,370
12,12,2076-01-01,371
12,12,2076-01-01,372
12,12,2076-01-01,373
12,12,2076-01-01,374
12,12,2076-01-01,375
12,12,2076-01-01,376
12,12,2076-01-01,377
12,12,2076-01-01,378
12,12,2076-01-01,379
12,12,2076-01-01,380
12,12,2076-01-01,381
12,12,2076-01-01,382
12,12,2076-01-01,383
12,12,2076-01-01,384
12,12,2076-01-01,385
12,12,2076-01-01,386
12,12,2076-01-01,387
12,12,2076-01-01,388
12,12,2076-01-01,389
12,12,2076-01-01,390
12,12,2076-01-01,391
12,12,2076-01-01,392
12,12,2076-01-01,393
12,12,2076-01-01,394
12,12,2076-01-01,395
12,12,2076-01-01,396
12,12,2076-01-01,397
12,12,2076-01-01,398
12,12,2076-01-01,399
12,12,2076-01-01,400
12,12,2076-01-01,401
12,12,2076-01-01,402
12,12,2076-01-01,403
12,12,2076-01-01,404
12,12,2076-01-01,405
12,12,2076-01-01,406
12,12,2076-01-01,407
12,12,2076-01-01,408
12,12,2076-01-01,409
12,12,2076-01-01,410
12,12,2076-01-01,411
12,12,2076-01-01,412
12,12,2076-01-01,413
12,12,2076-01-01,414
12,12,2076-01-01,415
12,12,2076-01-01,416
12,12,2076-01-01,417
12,12,2076-01-01,418
12,12,2076-01-01,419
12,12,2076-01-01,420
12,12,2076-01-01,421
12,12,2076-01-01,422
12,12,2076-01-01,423
12,12,2076-01-01,424
12,12,2076-01-01,425
12,12,2076-01-01,426
12,12,2076-01-01,427
12,12,2076-01-01,428
12,12,2076-01-01,429
12,12,2076-01-01,430
12,12,2076-01-01,431
12,12,2076-01-01,432
12,12,2076-01-01,433
12,12,2076-01-01,434
12,12,2076-01-01,435
12,12,2076-01-01,436
12,12,2076-01-01,437
12,12,2076-01-01,438
12,12,2076-01-01,439
12,12,2076-01-01,440
12,12,2076-01-01,441
12,12,2076-01-01,442
12,12,2076-01-01,443
